loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,dti,delinq_2yrs,revol_util,total_acc,purpose,age,default
28417, 36 months,11.45,A,1 year,OWN,8000,19.2,1,10.35,10,debt_consolidation,45,1
26987, 36 months,20.46,D,3 years,MORTGAGE,53940,4.32,0,53.06,5,debt_consolidation,67,1
11487, 60 months,8.77,A,< 1 year,RENT,99799,17.76,0,0.28,6,debt_consolidation,68,0
3314, 36 months,19.32,D,7 years,OWN,65154,5.19,0,24.03,21,credit_card,63,0
32594, 36 months,17.51,C,7 years,RENT,82944,5.37,0,48.64,30,other,55,1
17755, 36 months,18.05,B,2 years,RENT,37942,9.03,1,30.69,21,debt_consolidation,53,0
4207, 36 months,8.52,C,9 years,RENT,75431,27.29,0,77.11,20,debt_consolidation,21,0
32520, 36 months,18.38,D,6 years,OWN,65113,0.0,0,63.74,9,other,65,0
34805, 36 months,19.74,C,3 years,OWN,72300,10.82,0,26.75,16,home_improvement,22,1
16146, 36 months,14.79,C,2 years,OWN,126178,14.76,0,1.71,42,small_business,63,1
27183, 36 months,11.81,B,4 years,MORTGAGE,104138,25.5,0,25.47,16,debt_consolidation,59,0
2234, 36 months,8.33,B,10+ years,RENT,88760,32.53,0,51.91,17,small_business,35,0
4171, 36 months,10.8,C,< 1 year,MORTGAGE,89139,11.2,0,76.22,40,home_improvement,26,0
10403, 36 months,20.28,C,< 1 year,OWN,37725,19.85,0,60.34,5,debt_consolidation,68,0
23311, 36 months,13.19,B,4 years,RENT,50863,14.15,0,5.58,6,credit_card,32,0
5536, 36 months,19.05,A,10+ years,RENT,19023,14.09,0,46.65,40,debt_consolidation,49,0
2162, 36 months,19.8,D,3 years,RENT,26912,17.46,0,95.95,16,debt_consolidation,58,0
23738, 60 months,18.48,A,8 years,RENT,38404,0.73,0,90.4,13,credit_card,45,0
27186, 36 months,18.47,F,6 years,RENT,64126,14.57,0,74.24,23,debt_consolidation,34,0
26133, 36 months,17.22,C,2 years,RENT,28250,19.06,0,28.38,4,other,47,1
28173, 60 months,15.37,A,9 years,MORTGAGE,63825,7.26,0,2.22,20,major_purchase,47,0
28296, 36 months,8.96,D,1 year,MORTGAGE,60379,19.12,1,45.64,3,home_improvement,44,1
21481, 36 months,21.86,B,5 years,OWN,30973,0.0,1,37.44,31,debt_consolidation,42,1
18660, 36 months,24.29,F,7 years,MORTGAGE,110768,15.84,2,67.58,38,credit_card,23,1
30133, 36 months,14.33,F,7 years,OTHER,25264,27.08,0,7.06,28,major_purchase,39,1
12832, 36 months,23.66,E,9 years,RENT,98520,13.03,0,92.34,10,debt_consolidation,40,1
4328, 36 months,24.96,C,7 years,OWN,8000,6.2,0,73.59,36,credit_card,34,1
26566, 36 months,14.72,F,7 years,OWN,60733,2.17,1,97.1,30,debt_consolidation,26,1
10381, 36 months,19.49,D,1 year,MORTGAGE,29071,18.51,1,86.53,38,credit_card,43,1
34281, 36 months,17.88,E,3 years,MORTGAGE,45366,23.35,0,43.02,41,credit_card,70,1
15082, 36 months,9.75,A,3 years,RENT,119305,14.5,0,66.25,19,home_improvement,30,0
29960, 36 months,5.94,F,4 years,MORTGAGE,54591,10.83,1,84.56,43,debt_consolidation,58,0
2443, 60 months,14.07,D,1 year,RENT,31864,0.0,0,20.39,39,credit_card,72,1
23413, 36 months,20.74,B,1 year,RENT,79629,16.12,0,0.96,27,debt_consolidation,72,0
16239, 60 months,11.5,G,4 years,OWN,54328,8.8,0,30.76,29,credit_card,38,1
16728, 36 months,20.69,D,7 years,OWN,69521,9.31,0,43.75,21,home_improvement,28,0
10017, 36 months,18.1,F,9 years,RENT,37566,29.55,0,62.46,39,credit_card,60,1
34020, 36 months,18.91,A,10+ years,RENT,39044,0.0,0,26.34,5,home_improvement,37,1
14352, 36 months,10.71,C,5 years,MORTGAGE,41370,0.0,0,44.21,22,credit_card,36,1
29916, 36 months,14.4,D,9 years,RENT,88953,17.08,0,64.87,7,debt_consolidation,60,1
15453, 60 months,8.63,A,5 years,MORTGAGE,58195,11.53,1,82.44,4,major_purchase,35,1
2641, 36 months,9.93,D,5 years,OWN,33552,10.33,2,22.69,42,debt_consolidation,49,1
30899, 36 months,6.8,D,2 years,OWN,69855,17.45,0,79.99,30,credit_card,47,1
7293, 36 months,7.54,B,6 years,RENT,67384,17.3,0,93.92,22,credit_card,66,0
10191, 36 months,9.21,D,3 years,OTHER,82208,6.24,0,40.96,43,home_improvement,60,0
30277, 36 months,16.6,A,5 years,MORTGAGE,50546,9.67,0,55.2,6,debt_consolidation,40,1
31387, 60 months,13.82,E,10+ years,RENT,62673,15.45,1,1.0,42,debt_consolidation,21,1
32169, 36 months,10.34,E,6 years,OWN,77650,16.5,1,71.02,23,debt_consolidation,34,0
15483, 36 months,22.22,C,3 years,MORTGAGE,34719,19.35,1,87.2,9,small_business,30,0
26737, 36 months,15.5,C,7 years,RENT,91587,9.75,0,2.0,15,debt_consolidation,63,0
12145, 36 months,23.46,B,8 years,OWN,65493,18.12,1,84.37,23,debt_consolidation,62,0
26173, 60 months,17.7,B,6 years,MORTGAGE,31970,23.55,0,14.9,36,debt_consolidation,23,1
18085, 60 months,5.32,E,< 1 year,OWN,31747,15.42,0,84.21,39,credit_card,40,0
2766, 36 months,23.27,B,2 years,MORTGAGE,62018,14.07,1,54.19,8,debt_consolidation,29,1
15203, 60 months,22.15,B,1 year,RENT,48493,12.88,1,37.02,20,debt_consolidation,67,0
16902, 36 months,17.71,B,10+ years,MORTGAGE,87638,9.44,0,94.13,20,credit_card,59,0
9750, 36 months,15.7,D,3 years,OTHER,56397,6.56,0,61.24,24,credit_card,28,0
13731, 36 months,14.06,E,5 years,RENT,74091,12.32,0,3.87,26,debt_consolidation,58,1
18091, 36 months,14.64,A,9 years,RENT,39541,19.06,0,76.6,44,home_improvement,64,1
2689, 36 months,20.38,B,10+ years,OWN,64310,7.0,0,18.24,14,debt_consolidation,24,0
6161, 36 months,15.26,A,2 years,MORTGAGE,104466,14.32,1,92.33,23,debt_consolidation,54,0
27070, 36 months,8.52,A,9 years,RENT,60556,13.28,0,16.65,14,debt_consolidation,49,1
12965, 60 months,6.16,B,7 years,RENT,48411,31.0,0,48.77,10,home_improvement,30,0
21685, 60 months,7.52,D,6 years,MORTGAGE,39086,21.51,0,52.26,19,small_business,70,0
20236, 36 months,10.03,C,1 year,RENT,64437,21.36,0,56.38,4,home_improvement,21,0
19741, 36 months,12.35,A,7 years,OWN,107279,23.28,1,53.33,35,major_purchase,47,1
15055, 36 months,22.85,C,6 years,OWN,24092,10.09,1,43.9,22,debt_consolidation,68,1
17432, 36 months,9.78,E,4 years,OTHER,63502,27.39,0,71.28,21,debt_consolidation,37,0
29013, 36 months,11.39,B,6 years,RENT,13584,16.43,0,15.56,24,home_improvement,36,1
33811, 36 months,9.46,A,2 years,MORTGAGE,52687,14.6,0,78.73,24,debt_consolidation,60,1
9728, 36 months,15.91,D,6 years,OWN,72883,4.07,1,3.75,41,credit_card,34,1
23762, 36 months,17.34,A,1 year,MORTGAGE,17589,11.39,0,84.21,27,credit_card,48,1
33972, 36 months,15.64,E,3 years,RENT,51656,0.0,0,74.98,36,debt_consolidation,30,0
1257, 36 months,24.04,E,5 years,OWN,73716,12.77,0,79.54,37,debt_consolidation,24,1
27680, 60 months,24.91,E,1 year,MORTGAGE,68934,9.81,0,29.69,5,debt_consolidation,40,1
17891, 36 months,21.75,A,10+ years,MORTGAGE,75169,11.41,0,84.97,36,debt_consolidation,28,1
33898, 36 months,21.11,A,9 years,RENT,35762,2.53,1,69.12,37,debt_consolidation,49,1
20661, 36 months,12.32,E,5 years,OWN,73703,21.33,0,96.85,29,debt_consolidation,47,1
29496, 36 months,16.6,C,6 years,RENT,47000,20.33,0,2.0,5,debt_consolidation,46,0
6644, 36 months,12.03,B,3 years,RENT,86421,30.21,3,79.05,3,debt_consolidation,73,1
5831, 36 months,20.69,C,2 years,MORTGAGE,8000,29.95,0,62.33,3,credit_card,66,1
32503, 36 months,8.44,A,10+ years,OTHER,56312,16.41,1,98.9,32,home_improvement,44,1
18899, 36 months,9.33,D,4 years,OWN,67966,24.21,0,44.3,25,debt_consolidation,31,0
19983, 36 months,5.77,F,10+ years,RENT,105483,17.35,1,27.97,18,credit_card,32,1
6779, 36 months,17.18,D,< 1 year,RENT,67604,11.15,0,87.97,25,credit_card,61,1
8708, 36 months,18.77,C,1 year,RENT,70649,12.5,0,32.57,21,credit_card,66,0
28819, 36 months,5.07,G,5 years,RENT,76265,20.75,0,70.28,16,other,70,1
11313, 36 months,15.22,D,8 years,MORTGAGE,102593,51.79,1,33.18,35,credit_card,71,0
20861, 36 months,12.54,A,4 years,RENT,53543,25.5,0,94.57,22,debt_consolidation,22,1
11762, 36 months,20.85,D,9 years,RENT,22907,17.22,0,52.61,25,home_improvement,65,1
9957, 36 months,5.78,A,1 year,MORTGAGE,17164,19.35,0,31.98,41,credit_card,61,1
6644, 36 months,5.97,B,9 years,RENT,84926,19.27,1,82.24,41,debt_consolidation,29,0
32606, 36 months,17.4,C,4 years,RENT,71696,14.19,0,6.25,31,credit_card,35,1
32962, 36 months,16.83,A,3 years,OWN,57310,21.81,0,9.38,40,debt_consolidation,73,0
4916, 36 months,21.62,A,7 years,RENT,47417,13.6,0,83.67,17,credit_card,45,1
13010, 36 months,16.85,C,8 years,OWN,70425,5.9,0,32.34,18,credit_card,58,1
20171, 60 months,23.99,B,10+ years,OWN,71292,19.33,2,17.66,42,credit_card,24,0
14031, 60 months,11.29,C,< 1 year,OWN,79395,20.54,1,58.72,40,debt_consolidation,55,0
25515, 60 months,12.96,B,7 years,RENT,31740,13.69,1,25.46,9,debt_consolidation,36,1
9847, 36 months,24.55,D,3 years,RENT,12071,17.79,1,98.72,3,home_improvement,62,0
3000, 36 months,7.15,E,5 years,OWN,37594,23.65,0,82.06,10,debt_consolidation,27,0
12455, 36 months,20.92,A,5 years,RENT,24466,14.53,1,88.92,34,major_purchase,74,0
21327, 36 months,5.23,E,8 years,RENT,22912,10.98,0,83.36,12,debt_consolidation,33,1
7141, 36 months,14.73,A,4 years,RENT,112092,8.62,0,88.59,44,credit_card,43,0
28740, 36 months,8.07,B,3 years,RENT,8000,12.72,0,33.8,12,debt_consolidation,22,0
1416, 36 months,16.98,B,5 years,RENT,79091,28.81,1,67.34,10,credit_card,26,0
3295, 36 months,20.96,A,7 years,OTHER,92210,13.21,0,90.7,5,small_business,71,1
18300, 36 months,5.66,A,9 years,OWN,94624,18.24,0,68.6,42,debt_consolidation,58,0
18416, 36 months,8.28,D,< 1 year,OWN,73317,12.08,1,99.72,16,debt_consolidation,69,0
11026, 60 months,11.85,E,6 years,RENT,104597,11.31,1,86.55,37,home_improvement,66,0
9790, 36 months,10.12,G,< 1 year,RENT,118502,7.09,1,7.09,26,debt_consolidation,56,1
3373, 36 months,12.66,F,6 years,MORTGAGE,55933,15.9,1,50.17,9,debt_consolidation,55,1
23539, 60 months,24.04,B,6 years,MORTGAGE,78424,10.35,0,27.55,12,debt_consolidation,38,1
13886, 36 months,7.02,A,9 years,OTHER,103274,26.46,0,87.51,6,debt_consolidation,58,1
5035, 36 months,13.47,A,2 years,RENT,39141,14.03,1,93.72,7,credit_card,71,0
14594, 36 months,14.14,C,8 years,RENT,57653,14.6,0,56.66,36,debt_consolidation,33,0
32859, 36 months,10.61,E,7 years,MORTGAGE,46225,13.38,0,5.81,30,debt_consolidation,73,0
9882, 36 months,10.57,B,7 years,RENT,78829,18.34,1,34.67,9,debt_consolidation,49,0
31420, 60 months,19.3,A,7 years,RENT,8057,28.42,0,18.86,20,debt_consolidation,63,0
9797, 36 months,17.36,B,6 years,RENT,108099,5.64,0,52.93,12,home_improvement,40,1
7323, 60 months,21.26,E,< 1 year,RENT,81014,17.5,0,98.48,30,small_business,57,0
9861, 60 months,13.1,C,8 years,MORTGAGE,82698,0.88,0,34.33,8,debt_consolidation,51,0
11991, 36 months,17.13,D,4 years,MORTGAGE,8000,26.01,0,73.4,13,home_improvement,38,0
5100, 36 months,22.87,C,1 year,OWN,33796,14.03,1,83.11,31,debt_consolidation,22,1
20979, 36 months,22.03,B,6 years,RENT,109714,1.55,0,83.02,34,home_improvement,68,0
12337, 36 months,23.4,B,10+ years,MORTGAGE,59678,3.52,0,14.95,43,debt_consolidation,58,0
25414, 36 months,10.38,D,7 years,OWN,13278,22.33,0,23.74,43,debt_consolidation,47,1
17693, 36 months,24.71,D,2 years,MORTGAGE,71649,0.02,0,22.33,32,debt_consolidation,50,0
16050, 60 months,21.33,B,8 years,OWN,85375,17.5,0,29.73,13,debt_consolidation,55,1
17013, 36 months,20.9,B,9 years,OTHER,80945,11.14,1,4.68,37,debt_consolidation,22,0
6313, 36 months,18.35,A,3 years,RENT,60488,13.25,3,53.94,29,debt_consolidation,30,0
25237, 36 months,24.67,A,5 years,OWN,99067,8.94,0,74.09,43,debt_consolidation,74,0
4541, 36 months,13.83,A,9 years,MORTGAGE,43940,6.42,1,26.08,35,credit_card,22,1
25531, 36 months,19.83,A,1 year,MORTGAGE,81203,10.61,0,63.98,36,credit_card,26,1
34992, 36 months,18.98,D,3 years,MORTGAGE,69051,20.15,1,54.56,25,debt_consolidation,74,1
26975, 36 months,19.64,E,5 years,RENT,61007,12.37,1,9.92,36,debt_consolidation,63,0
16481, 36 months,20.03,D,< 1 year,OWN,53630,18.79,0,23.98,15,credit_card,54,1
11692, 36 months,8.82,D,1 year,RENT,54692,12.82,0,24.15,6,credit_card,70,1
30666, 36 months,11.98,G,6 years,OWN,65968,20.5,0,48.87,12,debt_consolidation,58,0
9744, 36 months,12.85,G,2 years,RENT,56218,18.73,1,62.79,26,debt_consolidation,25,1
17400, 60 months,19.96,B,2 years,RENT,86992,10.13,0,30.14,30,debt_consolidation,23,0
27209, 36 months,19.32,A,3 years,MORTGAGE,48920,6.42,1,12.71,23,debt_consolidation,68,1
32360, 60 months,21.67,A,1 year,MORTGAGE,112049,23.6,0,26.92,23,credit_card,43,1
32312, 36 months,20.77,E,7 years,OWN,47580,7.68,1,4.02,11,major_purchase,40,1
3983, 36 months,16.92,A,2 years,RENT,92602,19.51,1,74.87,38,credit_card,36,1
31540, 36 months,7.8,B,7 years,RENT,93897,15.28,0,69.93,12,debt_consolidation,64,0
4876, 36 months,17.71,C,9 years,RENT,69976,10.83,0,67.07,6,other,66,1
20872, 36 months,22.74,C,5 years,RENT,67303,18.87,0,61.78,9,debt_consolidation,54,0
32607, 36 months,17.86,C,10+ years,MORTGAGE,43131,27.31,0,29.77,4,small_business,47,0
23263, 60 months,22.91,E,2 years,OWN,49488,20.63,0,11.55,44,debt_consolidation,52,0
33214, 36 months,24.98,C,10+ years,RENT,71594,16.16,0,59.9,18,credit_card,41,1
12707, 36 months,12.18,E,3 years,MORTGAGE,63646,29.59,0,73.26,36,debt_consolidation,40,1
11700, 36 months,19.47,A,3 years,RENT,100493,0.0,2,81.08,22,debt_consolidation,28,1
12091, 36 months,15.8,E,10+ years,RENT,51362,4.99,1,72.65,41,debt_consolidation,46,0
13075, 36 months,14.1,C,5 years,RENT,53178,10.82,0,65.87,29,debt_consolidation,41,0
24215, 36 months,9.8,A,8 years,RENT,15058,27.77,0,82.44,13,debt_consolidation,36,0
16383, 36 months,9.92,G,8 years,OWN,84306,23.49,1,76.18,7,debt_consolidation,40,0
26072, 36 months,8.7,F,4 years,MORTGAGE,81597,0.0,0,94.49,10,debt_consolidation,58,0
15149, 36 months,17.63,E,3 years,OWN,94312,11.07,0,0.6,27,home_improvement,63,0
11462, 36 months,7.84,F,5 years,MORTGAGE,96003,3.09,0,14.67,4,debt_consolidation,64,1
7461, 36 months,13.63,B,4 years,MORTGAGE,88668,14.64,0,57.98,37,credit_card,66,1
19735, 36 months,15.47,A,4 years,MORTGAGE,89933,23.12,0,40.11,15,debt_consolidation,74,1
31544, 60 months,13.76,A,2 years,OTHER,83302,23.78,1,34.05,41,credit_card,41,1
30204, 36 months,22.1,E,10+ years,MORTGAGE,87923,17.41,0,74.59,8,credit_card,69,1
9612, 60 months,13.86,E,6 years,MORTGAGE,9741,11.17,1,53.56,40,credit_card,43,1
17239, 36 months,6.66,G,8 years,RENT,32006,14.14,0,52.65,39,debt_consolidation,65,0
24979, 36 months,24.84,E,7 years,RENT,27104,21.15,0,4.98,24,debt_consolidation,73,1
21822, 36 months,21.9,D,3 years,MORTGAGE,103105,36.13,0,46.13,23,debt_consolidation,63,1
3283, 36 months,18.2,A,3 years,MORTGAGE,41511,4.33,2,60.8,40,other,41,0
21095, 36 months,20.13,A,10+ years,MORTGAGE,46314,29.3,0,28.01,37,debt_consolidation,41,1
2317, 36 months,7.56,C,< 1 year,OWN,65200,17.2,0,23.9,25,credit_card,54,0
4960, 36 months,20.32,D,3 years,MORTGAGE,27690,22.38,0,55.06,16,debt_consolidation,74,0
23226, 60 months,9.15,A,8 years,MORTGAGE,76416,16.67,1,91.2,6,debt_consolidation,28,0
4486, 36 months,14.78,F,6 years,OWN,8000,27.64,0,11.64,42,debt_consolidation,34,0
12526, 36 months,8.56,D,6 years,RENT,29675,17.97,0,30.91,43,debt_consolidation,44,1
21006, 36 months,20.08,B,< 1 year,OWN,70964,9.16,0,5.81,39,debt_consolidation,64,0
23285, 36 months,9.92,E,2 years,RENT,27751,19.05,1,32.54,3,debt_consolidation,34,1
16154, 36 months,10.06,C,6 years,RENT,103973,25.14,0,69.48,21,debt_consolidation,45,0
4196, 36 months,7.18,D,3 years,OWN,66388,15.0,0,31.87,15,debt_consolidation,34,1
28169, 36 months,19.41,B,5 years,RENT,98962,0.0,0,39.85,21,credit_card,59,0
33294, 36 months,10.92,B,10+ years,MORTGAGE,75737,13.97,0,93.55,4,debt_consolidation,33,1
31216, 36 months,15.37,A,7 years,OWN,64642,15.88,0,34.71,25,debt_consolidation,26,1
26449, 36 months,11.64,C,6 years,OWN,35103,14.6,0,53.96,25,debt_consolidation,46,1
14675, 36 months,20.49,D,2 years,RENT,92874,10.54,1,93.36,13,credit_card,21,1
30793, 36 months,9.53,G,6 years,MORTGAGE,78238,26.91,1,50.85,26,debt_consolidation,36,1
17597, 36 months,23.82,E,10+ years,OWN,127539,0.0,0,17.02,25,home_improvement,73,1
5639, 60 months,11.43,A,7 years,OWN,89852,15.85,0,14.31,29,debt_consolidation,65,0
29918, 36 months,7.08,G,8 years,OWN,53078,15.97,1,89.89,12,debt_consolidation,54,1
11885, 36 months,9.81,A,10+ years,OWN,73683,33.85,0,88.56,8,debt_consolidation,45,1
32915, 60 months,6.48,A,9 years,OWN,77664,14.87,0,25.1,16,debt_consolidation,64,1
13523, 36 months,14.37,D,3 years,MORTGAGE,99889,19.01,0,62.32,3,debt_consolidation,23,0
30559, 36 months,10.01,F,3 years,MORTGAGE,104656,16.13,0,16.65,32,debt_consolidation,44,1
19263, 36 months,22.72,F,3 years,RENT,60141,15.85,0,23.15,14,other,44,0
16891, 60 months,15.34,E,8 years,MORTGAGE,28534,30.87,0,92.07,16,credit_card,21,0
11093, 60 months,9.67,A,4 years,RENT,9385,5.0,0,40.18,5,major_purchase,26,1
29413, 36 months,14.03,A,9 years,RENT,30814,9.0,1,20.85,25,major_purchase,44,1
3061, 36 months,8.92,A,8 years,RENT,47247,21.79,0,52.41,4,debt_consolidation,28,1
16941, 36 months,8.57,C,7 years,RENT,110130,17.31,1,85.1,22,credit_card,74,0
13541, 36 months,11.01,C,1 year,RENT,110585,12.45,0,83.3,14,debt_consolidation,28,1
19475, 36 months,7.17,A,7 years,MORTGAGE,93805,14.36,0,66.2,29,debt_consolidation,22,0
9654, 36 months,8.77,C,2 years,OWN,101912,23.23,0,81.34,44,credit_card,63,0
23596, 36 months,23.76,C,6 years,OTHER,43778,19.37,0,77.96,26,debt_consolidation,42,0
14121, 36 months,18.34,D,2 years,RENT,19541,8.58,1,96.37,36,debt_consolidation,44,0
7396, 36 months,23.42,B,< 1 year,OWN,34804,17.14,0,65.58,11,debt_consolidation,35,0
7696, 36 months,10.14,B,7 years,RENT,8000,14.55,0,59.79,18,other,21,1
24681, 60 months,22.14,D,4 years,OWN,31581,19.23,0,90.57,37,debt_consolidation,59,1
9904, 36 months,12.25,D,7 years,RENT,49822,12.11,0,36.15,18,debt_consolidation,48,0
11446, 36 months,7.88,B,5 years,OWN,70001,4.13,0,49.29,41,debt_consolidation,42,1
22316, 60 months,21.09,A,4 years,MORTGAGE,69064,21.05,1,85.91,42,credit_card,31,1
12212, 36 months,6.19,F,< 1 year,RENT,44311,19.94,0,97.9,34,debt_consolidation,28,0
14197, 36 months,13.1,D,3 years,RENT,82068,27.74,1,42.13,30,major_purchase,59,0
9312, 60 months,21.39,A,9 years,RENT,44887,3.15,0,58.98,17,debt_consolidation,24,1
12743, 36 months,17.34,C,8 years,RENT,65301,14.37,1,83.77,38,credit_card,71,1
24554, 36 months,15.36,C,5 years,OWN,31701,12.93,0,51.88,44,debt_consolidation,49,1
19152, 60 months,12.07,A,< 1 year,OWN,97660,11.43,1,40.45,39,debt_consolidation,30,0
34916, 36 months,6.5,A,10+ years,MORTGAGE,65625,1.13,0,6.49,17,credit_card,68,1
27243, 36 months,24.82,F,8 years,OTHER,85365,5.4,0,21.21,10,debt_consolidation,35,0
1572, 60 months,8.5,C,< 1 year,RENT,28514,17.43,0,33.14,41,debt_consolidation,37,1
13881, 36 months,10.11,A,2 years,MORTGAGE,70233,10.5,0,40.16,3,credit_card,59,0
10854, 60 months,9.72,E,1 year,MORTGAGE,82170,7.56,0,77.62,36,credit_card,27,0
20975, 36 months,23.16,C,9 years,RENT,8000,27.87,0,16.68,14,major_purchase,55,0
10032, 36 months,20.27,D,10+ years,MORTGAGE,100043,36.36,0,7.24,35,debt_consolidation,35,1
33850, 36 months,14.15,B,4 years,OWN,27517,14.49,0,58.78,27,debt_consolidation,65,1
11178, 36 months,24.11,A,1 year,MORTGAGE,71327,1.48,0,0.81,7,home_improvement,46,0
18747, 60 months,6.06,A,7 years,MORTGAGE,118631,18.57,1,93.09,41,other,56,0
5178, 36 months,22.87,G,2 years,MORTGAGE,93647,0.0,0,25.6,42,debt_consolidation,45,0
31933, 36 months,6.21,C,1 year,MORTGAGE,20302,2.85,0,83.36,15,debt_consolidation,31,0
32002, 36 months,12.82,E,2 years,MORTGAGE,59659,18.72,0,37.95,9,debt_consolidation,38,1
27984, 60 months,6.08,A,2 years,RENT,102003,2.55,0,99.89,38,credit_card,66,0
12955, 36 months,24.98,D,< 1 year,OTHER,40497,12.34,0,50.13,21,debt_consolidation,48,1
2996, 36 months,23.29,C,7 years,OWN,54204,1.65,0,96.29,30,debt_consolidation,29,1
25172, 36 months,16.7,D,3 years,MORTGAGE,53364,15.51,0,46.89,37,debt_consolidation,24,1
15589, 36 months,9.36,B,6 years,MORTGAGE,82101,25.11,0,71.43,30,credit_card,25,1
34672, 60 months,10.54,C,6 years,RENT,18890,9.48,0,6.36,22,debt_consolidation,65,0
24742, 60 months,13.99,A,8 years,RENT,83783,14.83,0,44.5,33,debt_consolidation,71,1
19313, 36 months,11.46,A,8 years,MORTGAGE,46316,7.66,0,27.08,6,credit_card,48,0
34548, 36 months,5.43,E,6 years,MORTGAGE,64660,8.29,0,79.32,24,credit_card,52,0
28215, 36 months,18.13,A,9 years,MORTGAGE,58254,7.52,0,53.24,28,debt_consolidation,49,1
16584, 36 months,17.27,A,6 years,OWN,82993,22.07,0,64.0,31,debt_consolidation,38,1
1641, 36 months,23.09,F,< 1 year,RENT,64369,2.28,1,25.38,12,debt_consolidation,62,0
4154, 36 months,14.54,B,9 years,OWN,108213,12.01,0,11.68,36,debt_consolidation,34,0
16086, 36 months,11.89,C,8 years,RENT,94683,18.69,0,68.06,16,debt_consolidation,60,1
20108, 60 months,15.23,E,4 years,MORTGAGE,41140,23.19,0,44.23,27,debt_consolidation,25,0
2025, 36 months,8.89,D,4 years,OWN,105959,18.97,0,41.7,32,debt_consolidation,52,1
5303, 36 months,17.51,A,9 years,RENT,74582,14.35,1,96.39,4,credit_card,51,0
24946, 36 months,20.4,C,4 years,OWN,70097,9.88,0,11.83,43,debt_consolidation,28,0
26551, 36 months,8.07,C,4 years,MORTGAGE,90446,23.33,0,64.38,24,small_business,67,0
2013, 36 months,11.37,B,8 years,OWN,33766,7.19,1,6.03,3,debt_consolidation,31,0
18261, 36 months,22.36,D,3 years,RENT,23617,7.33,1,68.49,28,debt_consolidation,57,1
3753, 36 months,15.11,G,4 years,OWN,65748,27.17,1,55.96,13,credit_card,46,0
25596, 36 months,15.64,A,8 years,OWN,46811,18.24,0,72.69,39,home_improvement,62,0
29358, 60 months,19.45,A,2 years,RENT,127212,18.56,2,75.08,9,debt_consolidation,44,0
30558, 60 months,16.56,D,< 1 year,MORTGAGE,42070,20.39,0,13.2,3,home_improvement,53,0
21337, 36 months,6.39,C,3 years,RENT,66207,14.15,0,27.47,33,credit_card,60,1
22384, 36 months,21.08,E,1 year,OWN,70759,2.06,1,25.24,5,debt_consolidation,21,0
32504, 36 months,23.46,A,3 years,RENT,101938,17.26,0,60.8,11,credit_card,32,1
21822, 36 months,6.07,A,< 1 year,OWN,35163,14.84,0,25.84,18,debt_consolidation,45,0
16173, 60 months,7.42,D,6 years,OWN,16638,7.27,1,51.59,39,debt_consolidation,40,1
26655, 60 months,19.04,G,5 years,OWN,106833,5.2,0,44.21,36,debt_consolidation,22,1
21088, 36 months,17.09,A,2 years,RENT,67416,14.58,0,58.57,28,debt_consolidation,55,1
29643, 36 months,12.65,E,6 years,RENT,89292,2.78,1,35.14,23,debt_consolidation,25,1
18839, 36 months,15.78,B,1 year,MORTGAGE,90701,13.71,0,92.49,31,debt_consolidation,62,1
30547, 36 months,19.07,A,< 1 year,MORTGAGE,95900,12.62,1,96.5,15,debt_consolidation,30,1
2525, 60 months,15.09,C,5 years,RENT,53664,13.93,0,35.09,40,debt_consolidation,53,0
